"H_Shannon","H_Renyi","H_Tsallis","H_Fisher","C_Shannon","C_Renyi","C_Tsallis","C_Fisher","Var_Shannon","Var_Renyi","Var_Tsallis","Var_Fisher","n","Model"
0.882794537181614,0.857699026718684,0.90619642023816,0.746787824542645,0.118136444888577,0.0520992504099419,0.0550451297574644,0.0453621662866876,0.0882183139072705,0.00378273716705732,0.049594303713072,6.77591174904558,"1000","ARMA22_M2"
0.908586964407636,0.884443645943255,0.924750711677666,0.571698799204998,0.0923778214199816,0.040817244008824,0.042677422828478,0.026384009307699,0.0752944120672879,0.0125081768244505,0.0430370436819058,5.25842587497373,"1000","ARMA22_M2"
0.910417208898323,0.886892938833857,0.926427812052002,0.508682077328978,0.0909233240423647,0.0402048402452725,0.0419970444587174,0.0230596961134179,0.090539324966411,0.00550336504387368,0.0574792101515184,4.41689097796847,"1000","ARMA22_M2"
0.899985095176839,0.875357612053816,0.918496999987744,0.594081722761451,0.101073460818491,0.0446230888596792,0.0468222046434687,0.0302844930342203,0.0751820524833498,0.0026100879153055,0.0466310545279288,4.42641506353624,"1000","ARMA22_M2"
0.91767885555856,0.894481998304194,0.931600951676722,0.534504186414966,0.0833006584501957,0.0368554409064664,0.0383848572559567,0.0220232352289066,0.0560494540216088,0.00758548729364952,0.0344712325194668,3.92674689222585,"1000","ARMA22_M2"
0.886118433728295,0.861014761060135,0.908520950785188,0.718921453556524,0.114830129844756,0.0506462132080913,0.0534406003920655,0.0422880662020981,0.12011692463611,-0.00330100736549748,0.0738394672254451,7.20244651972038,"1000","ARMA22_M2"
0.89751270011454,0.872685689262289,0.916648269175821,0.629920415314629,0.103473854026611,0.0456688603476724,0.0479694835242616,0.0329646146729757,0.0800789518198437,0.018774084606968,0.0396764328343071,5.73417311871881,"1000","ARMA22_M2"
0.902733507306399,0.878784374413227,0.920861544014364,0.629392480820144,0.0987582884052357,0.0436383795372884,0.0457278335038947,0.0312541605832308,0.0651307019459827,0.0232499511888989,0.0286116888328205,6.17337470586769,"1000","ARMA22_M2"
0.907778145646659,0.883556451918958,0.924142316253354,0.580908145718543,0.0931777750158485,0.0411660514447438,0.0430569999806189,0.0270652707694943,0.0684198572759762,0.00761717541592537,0.041267701049469,5.10570458056976,"1000","ARMA22_M2"
0.909115744525939,0.884926501780258,0.925081628071034,0.579998297722931,0.0918088633009677,0.0405643881752519,0.0424050700022832,0.0265867007514037,0.0939187652347838,-0.0014753731040989,0.0640716023696179,5.60805367474685,"1000","ARMA22_M2"
0.894009621057647,0.868984996880157,0.914080401911202,0.625625531521415,0.106935004920554,0.0471804715091117,0.0496288710555915,0.0339675686821895,0.087012117801763,0.0166147878199276,0.044686830306761,6.05307152528964,"1000","ARMA22_M2"
0.894147770418408,0.869036709888202,0.914116343647292,0.683452232064374,0.106725886338632,0.0470837333859923,0.0495261128998844,0.0370289106437403,0.0718198843536377,0.0176076269740799,0.0345924229788087,5.8433055744774,"1000","ARMA22_M2"
